sample_id,snp_0,snp_1,snp_2,snp_3,snp_4,snp_5,snp_6,snp_7,snp_8,snp_9,snp_10,snp_11,snp_12,snp_13,snp_14,snp_15,ancestry
P053,-2.3721955280635143,-0.5357148727694001,0.598965970745048,3.0756775921706603,-1.7027786118933097,-1.4413507997340538,1.1099696431056998,1.3567631574639631,-0.7449829387256415,-0.6320858228089109,0.6162353965533128,-2.32709979694531,-1.8611936845055561,-0.28073340085071186,1.549890566129126,-0.4357300881667396,EUR
P054,0.10093679173515462,1.133789272564012,3.606884733278146,0.9231515268516874,-0.016836723733426057,1.8220552213428425,-1.5221992751914284,1.0275810705538218,-1.0183155323612583,0.10247236710315673,-0.24261904740027426,-0.9580116007012293,-0.9831019276582751,0.2764143642537545,0.9955393281626821,-0.1297362031885032,EUR
P055,0.07011315873321637,0.5711740662910472,0.5283812269870402,2.239692508412923,0.819343097059747,2.60362629875041,-0.3761041905595823,-0.4580818016681276,0.7689658715737455,0.8191041689121383,-0.535087153376712,-0.40316267693004887,0.5411308382180404,-0.8275842407346614,-0.4105339880150149,0.08959276736843465,EUR
P056,0.9959386848222581,-0.6045986161795408,-0.34238446203067197,-0.4165974675182109,-1.2594130667061334,-1.3131677181999373,-0.15461075861990903,-1.188880153597605,-0.7027549598212041,-0.7740858849820498,-0.4405078608479934,1.3225043315231224,0.6619475894305167,0.016129415276003874,-0.4610262805808381,-0.4332326566230212,EUR
P057,0.3277464699519495,0.5841690733522902,0.5923824938993996,1.5364807556142315,-2.031619568663027,0.21171378417059702,0.762149241958686,-0.2800686268808754,1.8165269961401054,-0.8812384474360504,0.21744041530326128,-0.035824746665955476,-0.10029766744340833,-0.11432216800474763,0.10710503000947168,0.8479587434636998,EUR
P058,1.3777362362747443,-0.0022502445041573905,2.3153160721716333,0.7982330537332175,0.765955452726233,-0.7619915238269903,1.0906599360881322,2.2106408773932396,-0.12208388797139179,-2.1925434908074086,-0.548072933244823,1.2318751342893033,0.5530767870252449,0.24891359867502955,1.008668355954839,0.484453439248422,EUR
P059,1.2177251874511363,0.9194236766469855,3.021700452736959,1.8587960839062543,0.9052594014939547,-0.3071270730857854,-0.6014608115590059,1.7067676404189733,0.21620467632268803,0.804880565862379,0.12374001441139017,-0.5865156509199643,0.010982892582401323,1.4359940177677142,0.555240074279424,-1.711473159730459,EUR
P060,-0.2152444565761547,1.782293792704712,1.2862031381500438,-0.3004786917341806,1.8930488854225436,0.6823925098127926,-0.0700128588128004,-0.37141773608206863,1.0823519297917354,-0.5419834002261925,1.1482564245159883,0.542195285724256,0.24468192548734993,0.14551480533559535,-0.17496803671417813,1.0456401202092658,EUR
P061,-0.8653428321018342,-1.6219251268302093,2.1144401228924745,2.131238328067148,0.4802411525117667,0.4077283696180388,-0.32054037833754784,0.7874827043855253,-0.04555812675454088,-0.4871135608151781,-0.3118913122553999,2.020639698775832,-1.7349760820454327,0.49978810429579884,-1.6791104276237172,-0.10823333832297323,EUR
P062,-0.4336274851541877,-2.085028296679878,1.889037590433763,1.119961937807804,-2.099206342561244,0.8395680907742521,1.435006177988935,1.490124342296572,0.35895644065147114,0.04605813857711549,1.328156620895797,1.6823835853400984,1.133568702875625,-0.9415376022298011,0.2013448532149219,0.4395161442914286,EUR
P063,-1.8096169689172292,0.4693606596207741,3.772991825979389,2.1399361658007914,1.4734130814417563,0.18291473012870507,-0.07321832398382148,0.3812713900809755,-0.8158266479844326,-0.9637751872343886,1.2663045571693656,1.3723423428665182,-0.9911063155873504,0.9679988045538644,-0.08695997560602091,0.33980857449043056,EUR
P064,0.4602186394350634,0.9943504681243184,1.582718201863189,2.910161995301936,0.30941283975992473,0.6241842724695326,-0.8332625915372465,2.158659010704834,0.4698249232049664,0.7129974253450992,-1.6081858112115415,-0.822702023079101,1.2378836879187305,0.2868911182926047,-1.913779734828926,1.038289928983819,EUR
P065,-0.5437828043527234,1.411316985876712,1.4121643213963004,1.70470668602053,1.1789545785916484,-0.8974929708546623,-0.9928468078339396,-0.19649842039810733,0.8271727996212221,-1.3308772526134907,-1.6680345998890966,0.8237209270437923,-0.6029783125670037,-0.3922260129202831,-1.8568104019401659,-0.6789793143519821,EUR
P066,-0.007567296631150636,0.9303778576228922,0.7287698337653612,3.1573761202324966,-0.6845560241798007,-0.6830918015851747,1.5373575518978022,0.21146015236391716,-0.5520247290115766,-0.15513313118059344,1.3530735775420593,1.4662028196256818,-0.816793179270256,-0.042433810079108215,0.09015682766757308,-0.9862401105165975,EUR
P067,-0.05568505264999431,0.005322860451700487,2.6402094789367356,2.707425028311201,-0.32920939835900803,-0.21395314386081168,0.6642923020556356,-0.5851884489270115,0.5886401517374027,-0.08790648736921473,-0.9693985777386207,-0.9568367128796466,1.447058696031102,-0.1564214791432986,1.640354093898311,-0.5136362607149101,EUR
P068,0.2912052011314934,2.3926767230182415,0.4426132553367208,-0.3978144998997766,1.2865901312872332,-0.8268091053930736,-0.020706364106233777,-0.5859182104515849,0.2681627809553161,-0.9505362071857422,-0.1799400878833061,0.4498153265565342,-1.008308886274262,-0.7000840296458889,-0.3473828335985318,-1.4288154342262782,EUR
P069,-0.4225609827987464,0.11879653990290184,1.1004510584115716,1.2286235070682754,-0.019901670906585355,-0.655743462432314,0.6910625658668772,1.4359781248017758,-0.46438039219544847,0.4851982314777071,-0.23961715543464693,0.3654873450385047,1.5657795312032543,0.5086595430180988,-1.7734145388096807,0.4539956314469589,EUR
P070,1.2328637433090093,-0.2215961699981027,2.4956348061178324,0.809884458848054,-1.4855391595222738,0.14116901883264016,-1.7564767207463141,-0.23977101289359176,1.286842262645503,-1.9097629057462808,-1.2794967959138979,-1.0320322451615775,-0.06331985971095996,-0.36571678564620924,1.3991363816960873,0.9543483290916974,EUR
P071,0.49527294606859795,0.14563031434388482,1.8932297769848274,0.638017644686625,0.8572103535566122,-1.112044254359201,0.8353769939022309,1.186142502118831,0.2108646020880872,-0.17621305896197587,0.4003099083096733,-2.861518370100673,0.30225821848546125,-0.11335399783980703,-0.05062811305699102,0.7065325128978275,EUR
P072,-0.07476892156472781,-1.140206856651158,1.3585973291746218,1.5675554840808246,0.11493391158101274,0.16191936728506806,1.0393690449185533,-1.0860345530341475,0.17570045616484992,1.289929698618241,-1.7346114969371953,0.17964668078005355,-0.5853785019730434,-0.37071038447310495,-0.904807503214422,-0.16955071570044408,EUR
P073,1.8412556144269043,-1.2644303611772136,0.3303899975211726,0.19806542983649544,1.727418286628101,-0.46233970552128695,-0.025639060347674214,-0.4027829411062397,-0.9444228784030915,-0.2351506466144354,2.45824360573656,1.392070920974255,-0.8529378177922723,0.6475741030616857,-0.8315227726663764,-1.7763676388462208,EUR
P074,1.0195109176646295,1.1600928466435507,2.5460522510478993,1.0301347507804273,-0.16677573400198623,0.7497655536581233,0.3914960373481072,-0.3936374712970443,-1.6190718201181646,0.11387519414201226,1.0790096392361133,-1.1975882890341571,0.638759381675977,0.33154169513369264,0.7501482632323336,0.8719754997190072,EUR
P075,-0.694465241925353,-1.616959400164946,0.9664804743171207,2.3891273175270076,-0.542003903525971,-0.6940433238576419,-1.8213503419246384,1.752647554550939,0.8257136414253099,0.7698959812747644,0.9677253867794737,0.5767083615434017,-0.24432885517952907,-0.16376410412220166,-0.4275643645921248,2.634740754415,EUR
P076,0.5559120312994426,-0.46380044135143456,1.9654967741662799,0.4891310821436825,1.504506718589227,-0.6610690958071401,0.5010854326224657,1.0659776297431345,0.3847685442049928,0.09446999181963821,0.010802084856015158,-0.056441096887107134,-0.5766984889275022,-0.44948342976970423,1.479590373650935,-0.10853663268515668,EUR
P077,-0.7857962693827731,-0.5162975968615086,2.600370680697223,2.1756066331644783,0.5603291782322569,-0.25752119890979147,0.5733624701729451,-0.643561124950648,-0.25961403134577454,0.9698044873917454,0.8742776789190644,-0.9819098459508032,-0.8555264529085758,0.10870215281340967,1.7261323746695099,-1.9155651644689942,EUR
P078,0.27833293957050426,-1.3760433315731482,0.8656690064744544,1.1355715819357586,-0.4205083434368909,-0.5337959396592085,0.007207060376370152,-0.5352555666305784,-1.4624573848541527,0.7798696125227764,0.7528721671488805,0.843174310022669,-1.5407344962640819,0.29891815258415083,0.6759788558069234,-1.031202068439585,EUR
P079,0.009173248182129144,-0.11626664531036575,3.3421506585682637,3.424496037012573,-1.6643563933302008,2.4939270057279894,-0.9152257211533239,0.9806732943274258,0.9704979808637308,-0.9956902268418067,0.493267793839099,-0.10753374426606396,0.5543300046323907,0.2306723023806257,1.196339485370247,0.07539954314606226,EUR
P080,-0.16787406942631122,1.0960642330571804,2.0803959648586035,2.2318133943208878,-0.6645866722585968,-1.045262781398474,-0.5677221432527015,-0.6208213856805886,0.7861992686529143,0.9759840502940518,-0.15513028953240038,1.4309190188243524,1.3684693937651298,0.24339891640053923,-0.82189177154304,1.5753766494355401,EUR
P081,-0.06101735102840823,0.1261651964309746,1.1603949743934314,0.6102096737028024,-1.4686394303152919,0.6328683235572881,-0.7834010538966204,3.0595312289968235,-1.086073582612479,-1.25738247498137,0.5101387156134412,1.5293134789672953,0.06458965694322165,0.5722424201872743,-1.8435474174587096,-0.6775115456917667,EUR
P082,-1.073615729137567,-1.895045849947881,1.616980234023887,-0.7428276216104335,-1.3221959660874487,-0.537193794013418,-0.8312858359510763,0.3964085022070677,0.30558019190248,0.8937987459354568,0.7523837327126781,1.1408127893613809,-0.0019184000090541567,0.3034669008166697,0.5115137019191913,0.1416566973910257,EUR
P083,-0.3971943099170739,-0.3324425343397702,0.6824416016700345,1.9216168299098295,-0.09401517408515554,-0.6631737506367649,-0.6622448193245927,-1.2103987277827886,0.9788413412371997,0.07861766953178756,-0.8628000195732701,0.8085477496020183,-0.560448809794373,-1.4065006270122327,1.021222289219133,-0.5370969895661131,EUR
P084,-0.4088990902087895,0.04118002034917748,2.642589222790115,1.5200372908663118,-1.1991171261452302,0.5438770041121802,-0.48498972426172404,1.8879239715294662,-0.0011197219978901704,-2.235035497898666,0.357364972155674,1.9445977922602284,1.5759202885453896,1.8309542887565653,-1.0197601853814635,0.9121523959767788,EUR
P085,-0.7219945397367117,0.2242893994169245,0.22704757126026753,0.8555442351172837,-0.6762466973636153,0.8985552801426162,0.8007191216696554,0.2768197293308208,-1.3504214180553855,-0.31163943394972,-0.746116482942726,0.869675756694491,1.1781848528171845,1.056385586030883,-0.7552194194170205,-2.739533122289479,EUR
P086,-1.7669618981300543,1.4216269780822084,1.098745060680176,0.7492753817348875,1.642660293436234,1.2651599454883269,0.02444872191978665,-0.2934030910639739,-0.13210121281312523,0.22716279838746606,1.600047281319608,0.4224674242372267,0.7260290330391413,1.1692701090701714,-1.169676001024419,0.7548618924740429,EUR
P087,-0.29456875466161137,-2.516095195772766,-0.628169541985812,0.48188238848131437,0.5312232285925814,0.11379956534029644,0.184366707175664,1.950943482686692,-1.2690896148598123,-0.027433354183723595,0.3044355228138156,-0.7362731165383355,0.028326745082940964,-1.599949334084345,1.4099062172750279,-0.6816145525304338,EUR
